"TO FAIRVIEW HEIGHTS","SHREWSBURY METROLINK STATION",333399,2,1,04:33:00,04:33:00,1_merged_2438691
"TO FAIRVIEW HEIGHTS","SHREWSBURY METROLINK STATION",333399,2,1,04:53:00,04:53:00,1_merged_2438691
"TO FAIRVIEW HEIGHTS","SHREWSBURY METROLINK STATION",333399,2,1,05:13:00,05:13:00,1_merged_2438691
"TO FAIRVIEW HEIGHTS","SHREWSBURY METROLINK STATION",333399,2,1,05:33:00,05:33:00,1_merged_2438691
"TO FAIRVIEW HEIGHTS","SHREWSBURY METROLINK STATION",333399,2,1,05:51:00,05:51:00,1_merged_2438691
"TO FAIRVIEW HEIGHTS","SHREWSBURY METROLINK STATION",333399,2,1,06:03:00,06:03:00,1_merged_2438691
"TO FAIRVIEW HEIGHTS","SHREWSBURY METROLINK STATION",333399,2,1,06:15:00,06:15:00,1_merged_2438691
"TO FAIRVIEW HEIGHTS","SHREWSBURY METROLINK STATION",333399,2,1,06:27:00,06:27:00,1_merged_2438691
"TO FAIRVIEW HEIGHTS","SHREWSBURY METROLINK STATION",333399,2,1,06:39:00,06:39:00,1_merged_2438691
"TO FAIRVIEW HEIGHTS","SHREWSBURY METROLINK STATION",333399,2,1,06:51:00,06:51:00,1_merged_2438691
"TO FAIRVIEW HEIGHTS","SHREWSBURY METROLINK STATION",333399,2,1,07:03:00,07:03:00,1_merged_2438691
"TO FAIRVIEW HEIGHTS","SHREWSBURY METROLINK STATION",333399,2,1,07:15:00,07:15:00,1_merged_2438691
"TO FAIRVIEW HEIGHTS","SHREWSBURY METROLINK STATION",333399,2,1,07:27:00,07:27:00,1_merged_2438691
"TO FAIRVIEW HEIGHTS","SHREWSBURY METROLINK STATION",333399,2,1,07:39:00,07:39:00,1_merged_2438691
"TO EMERSON PARK","SHREWSBURY METROLINK STATION",333399,2,1,07:51:00,07:51:00,1_merged_2438691
"TO FAIRVIEW HEIGHTS","SHREWSBURY METROLINK STATION",333399,2,1,08:03:00,08:03:00,1_merged_2438691
"TO FAIRVIEW HEIGHTS","SHREWSBURY METROLINK STATION",333399,2,1,08:15:00,08:15:00,1_merged_2438691
"TO EMERSON PARK","SHREWSBURY METROLINK STATION",333399,2,1,08:27:00,08:27:00,1_merged_2438691
"TO FAIRVIEW HEIGHTS","SHREWSBURY METROLINK STATION",333399,2,1,08:39:00,08:39:00,1_merged_2438691
"TO GRAND","SHREWSBURY METROLINK STATION",333399,2,1,08:45:00,08:45:00,1_merged_2438691
"TO FAIRVIEW HEIGHTS","SHREWSBURY METROLINK STATION",333399,2,1,09:00:00,09:00:00,1_merged_2438691
"TO GRAND","SHREWSBURY METROLINK STATION",333399,2,1,09:05:00,09:05:00,1_merged_2438691
"TO FAIRVIEW HEIGHTS","SHREWSBURY METROLINK STATION",333399,2,1,09:15:00,09:15:00,1_merged_2438691
"TO FAIRVIEW HEIGHTS","SHREWSBURY METROLINK STATION",333399,2,1,09:28:00,09:28:00,1_merged_2438691
"TO FAIRVIEW HEIGHTS","SHREWSBURY METROLINK STATION",333399,2,1,09:48:00,09:48:00,1_merged_2438691
"TO FAIRVIEW HEIGHTS","SHREWSBURY METROLINK STATION",333399,2,1,10:08:00,10:08:00,1_merged_2438691
"TO FAIRVIEW HEIGHTS","SHREWSBURY METROLINK STATION",333399,2,1,10:28:00,10:28:00,1_merged_2438691
"TO FAIRVIEW HEIGHTS","SHREWSBURY METROLINK STATION",333399,2,1,10:48:00,10:48:00,1_merged_2438691
"TO FAIRVIEW HEIGHTS","SHREWSBURY METROLINK STATION",333399,2,1,11:08:00,11:08:00,1_merged_2438691
"TO FAIRVIEW HEIGHTS","SHREWSBURY METROLINK STATION",333399,2,1,11:28:00,11:28:00,1_merged_2438691
"TO FAIRVIEW HEIGHTS","SHREWSBURY METROLINK STATION",333399,2,1,11:48:00,11:48:00,1_merged_2438691
"TO FAIRVIEW HEIGHTS","SHREWSBURY METROLINK STATION",333399,2,1,12:08:00,12:08:00,1_merged_2438691
"TO FAIRVIEW HEIGHTS","SHREWSBURY METROLINK STATION",333399,2,1,12:28:00,12:28:00,1_merged_2438691
"TO FAIRVIEW HEIGHTS","SHREWSBURY METROLINK STATION",333399,2,1,12:48:00,12:48:00,1_merged_2438691
"TO FAIRVIEW HEIGHTS","SHREWSBURY METROLINK STATION",333399,2,1,13:08:00,13:08:00,1_merged_2438691
"TO FAIRVIEW HEIGHTS","SHREWSBURY METROLINK STATION",333399,2,1,13:28:00,13:28:00,1_merged_2438691
"TO FAIRVIEW HEIGHTS","SHREWSBURY METROLINK STATION",333399,2,1,13:48:00,13:48:00,1_merged_2438691
"TO FAIRVIEW HEIGHTS","SHREWSBURY METROLINK STATION",333399,2,1,14:08:00,14:08:00,1_merged_2438691
"TO FAIRVIEW HEIGHTS","SHREWSBURY METROLINK STATION",333399,2,1,14:30:00,14:30:00,1_merged_2438691
"TO FAIRVIEW HEIGHTS","SHREWSBURY METROLINK STATION",333399,2,1,14:52:00,14:52:00,1_merged_2438691
"TO FAIRVIEW HEIGHTS","SHREWSBURY METROLINK STATION",333399,2,1,15:15:00,15:15:00,1_merged_2438691
